forecast_date,split,lead_day,block,forecast_target_date,forecast_rainfall_mm,valid_pixel_count,source_issue,source_target,target_7d_rainfall_mm
2021-09-07,val,1,Lehra,2021-09-08,9.031276613473892,16,2021.09.07,2021.09.08,38.41630583176234
2021-09-07,val,1,Malerkotla,2021-09-08,11.679629802703856,28,2021.09.07,2021.09.08,61.78471058944678
2021-09-07,val,1,Moonak,2021-09-08,6.950997471809387,12,2021.09.07,2021.09.08,43.01844683780088
2021-09-07,val,1,Sangrur,2021-09-08,12.184634957994732,28,2021.09.07,2021.09.08,54.96270739443283
2021-09-07,val,1,Sunam,2021-09-08,10.563272544315884,28,2021.09.07,2021.09.08,40.21677810430599
2021-09-07,val,2,Dhuri,2021-09-09,11.192553693597969,22,2021.09.07,2021.09.09,68.03982793224597
2021-09-07,val,2,Lehra,2021-09-09,8.759888023138046,16,2021.09.07,2021.09.09,38.41630583176234
2021-09-07,val,2,Malerkotla,2021-09-09,11.903090511049545,28,2021.09.07,2021.09.09,61.78471058944678
2021-09-07,val,2,Moonak,2021-09-09,8.307326078414917,12,2021.09.07,2021.09.09,43.01844683780088
2021-09-07,val,2,Sangrur,2021-09-09,9.137105481965202,28,2021.09.07,2021.09.09,54.96270739443283
2021-09-07,val,2,Sunam,2021-09-09,8.655682018824987,28,2021.09.07,2021.09.09,40.21677810430599
2021-09-07,val,3,Dhuri,2021-09-10,11.183715733614834,22,2021.09.07,2021.09.10,68.03982793224597
2021-09-07,val,3,Lehra,2021-09-10,12.595511615276337,16,2021.09.07,2021.09.10,38.41630583176234
2021-09-07,val,3,Malerkotla,2021-09-10,11.017010280064174,28,2021.09.07,2021.09.10,61.78471058944678
2021-09-07,val,3,Moonak,2021-09-10,12.090869108835856,12,2021.09.07,2021.09.10,43.01844683780088
2021-09-07,val,3,Sangrur,2021-09-10,11.561701706477574,28,2021.09.07,2021.09.10,54.96270739443283
2021-09-07,val,3,Sunam,2021-09-10,12.096506799970356,28,2021.09.07,2021.09.10,40.21677810430599
2021-09-07,val,4,Dhuri,2021-09-11,11.406629649075596,22,2021.09.07,2021.09.11,68.03982793224597
2021-09-07,val,4,Lehra,2021-09-11,14.224842071533203,16,2021.09.07,2021.09.11,38.41630583176234
2021-09-07,val,4,Malerkotla,2021-09-11,11.091604948043823,28,2021.09.07,2021.09.11,61.78471058944678
2021-09-07,val,4,Moonak,2021-09-11,15.512699921925863,12,2021.09.07,2021.09.11,43.01844683780088
2021-09-07,val,4,Sangrur,2021-09-11,11.806906597954889,28,2021.09.07,2021.09.11,54.96270739443283
2021-09-07,val,4,Sunam,2021-09-11,12.482476438794816,28,2021.09.07,2021.09.11,40.21677810430599
2021-09-07,val,5,Dhuri,2021-09-12,6.766169959848577,22,2021.09.07,2021.09.12,68.03982793224597
2021-09-07,val,5,Lehra,2021-09-12,8.361559808254242,16,2021.09.07,2021.09.12,38.41630583176234
2021-09-07,val,5,Malerkotla,2021-09-12,6.3217681135450094,28,2021.09.07,2021.09.12,61.78471058944678
2021-09-07,val,5,Moonak,2021-09-12,8.329062581062317,12,2021.09.07,2021.09.12,43.01844683780088
2021-09-07,val,5,Sangrur,2021-09-12,7.207137533596584,28,2021.09.07,2021.09.12,54.96270739443283
2021-09-07,val,5,Sunam,2021-09-12,7.470906427928379,28,2021.09.07,2021.09.12,40.21677810430599
2021-09-07,val,6,Dhuri,2021-09-13,4.2065606117248535,22,2021.09.07,2021.09.13,68.03982793224597
2021-09-07,val,6,Lehra,2021-09-13,6.350180268287659,16,2021.09.07,2021.09.13,38.41630583176234
2021-09-07,val,6,Malerkotla,2021-09-13,3.319881124155862,28,2021.09.07,2021.09.13,61.78471058944678
2021-09-07,val,6,Moonak,2021-09-13,7.092176040013631,12,2021.09.07,2021.09.13,43.01844683780088
2021-09-07,val,6,Sangrur,2021-09-13,4.569022246769497,28,2021.09.07,2021.09.13,54.96270739443283
2021-09-07,val,6,Sunam,2021-09-13,5.398746882166181,28,2021.09.07,2021.09.13,40.21677810430599
2021-09-07,val,7,Dhuri,2021-09-14,3.174488230185075,22,2021.09.07,2021.09.14,68.03982793224597
2021-09-07,val,7,Lehra,2021-09-14,4.238484039902687,16,2021.09.07,2021.09.14,38.41630583176234
2021-09-07,val,7,Malerkotla,2021-09-14,2.260252284152167,28,2021.09.07,2021.09.14,61.78471058944678
2021-09-07,val,7,Moonak,2021-09-14,3.785651524861654,12,2021.09.07,2021.09.14,43.01844683780088
2021-09-07,val,7,Sangrur,2021-09-14,3.4408394524029324,28,2021.09.07,2021.09.14,54.96270739443283
2021-09-07,val,7,Sunam,2021-09-14,3.80265235049384,28,2021.09.07,2021.09.14,40.21677810430599
2021-09-09,val,1,Dhuri,2021-09-10,10.694499839435924,22,2021.09.09,2021.09.10,62.212899026595196
2021-09-09,val,1,Lehra,2021-09-10,17.213945150375366,16,2021.09.09,2021.09.10,32.99455157714027
2021-09-09,val,1,Malerkotla,2021-09-10,9.321002806935992,28,2021.09.09,2021.09.10,55.83034815440436
2021-09-09,val,1,Moonak,2021-09-10,15.512427727381388,12,2021.09.09,2021.09.10,33.70822227578721
2021-09-09,val,1,Sangrur,2021-09-10,12.874129159109932,28,2021.09.09,2021.09.10,50.10037945096659
2021-09-09,val,1,Sunam,2021-09-10,14.833576474870954,28,2021.09.09,2021.09.10,35.04137734194961
2021-09-09,val,2,Dhuri,2021-09-11,6.536951476877386,22,2021.09.09,2021.09.11,62.212899026595196
2021-09-09,val,2,Lehra,2021-09-11,7.302393674850464,16,2021.09.09,2021.09.11,32.99455157714027
2021-09-09,val,2,Malerkotla,2021-09-11,6.077606303351266,28,2021.09.09,2021.09.11,55.83034815440436
2021-09-09,val,2,Moonak,2021-09-11,6.658188660939534,12,2021.09.09,2021.09.11,33.70822227578721
2021-09-09,val,2,Sangrur,2021-09-11,6.885233214923313,28,2021.09.09,2021.09.11,50.10037945096659
2021-09-09,val,2,Sunam,2021-09-11,6.837803959846497,28,2021.09.09,2021.09.11,35.04137734194961
2021-09-09,val,3,Dhuri,2021-09-12,2.58156494660811,22,2021.09.09,2021.09.12,62.212899026595196
2021-09-09,val,3,Lehra,2021-09-12,3.883183166384697,16,2021.09.09,2021.09.12,32.99455157714027
2021-09-09,val,3,Malerkotla,2021-09-12,2.1215613058635165,28,2021.09.09,2021.09.12,55.83034815440436
2021-09-09,val,3,Moonak,2021-09-12,4.363393565018972,12,2021.09.09,2021.09.12,33.70822227578721
2021-09-09,val,3,Sangrur,2021-09-12,3.086117829595293,28,2021.09.09,2021.09.12,50.10037945096659
2021-09-09,val,3,Sunam,2021-09-12,3.3420400278908864,28,2021.09.09,2021.09.12,35.04137734194961
2021-09-09,val,4,Dhuri,2021-09-13,0.4677165624770251,22,2021.09.09,2021.09.13,62.212899026595196
2021-09-09,val,4,Lehra,2021-09-13,1.8856315091252327,16,2021.09.09,2021.09.13,32.99455157714027
2021-09-09,val,4,Malerkotla,2021-09-13,0.4478640652128628,28,2021.09.09,2021.09.13,55.83034815440436
2021-09-09,val,4,Moonak,2021-09-13,2.6323821345965066,12,2021.09.09,2021.09.13,33.70822227578721
2021-09-09,val,4,Sangrur,2021-09-13,0.7006369158625603,28,2021.09.09,2021.09.13,50.10037945096659
2021-09-09,val,4,Sunam,2021-09-13,1.280704255614962,28,2021.09.09,2021.09.13,35.04137734194961
2021-09-09,val,5,Dhuri,2021-09-14,0.3713884529742328,22,2021.09.09,2021.09.14,62.212899026595196
2021-09-09,val,5,Lehra,2021-09-14,1.6402531005442142,16,2021.09.09,2021.09.14,32.99455157714027
2021-09-09,val,5,Malerkotla,2021-09-14,0.2030604087215449,28,2021.09.09,2021.09.14,55.83034815440436
2021-09-09,val,5,Moonak,2021-09-14,2.28190087278684,12,2021.09.09,2021.09.14,33.70822227578721
2021-09-09,val,5,Sangrur,2021-09-14,0.99735361124788,28,2021.09.09,2021.09.14,50.10037945096659
2021-09-09,val,5,Sunam,2021-09-14,1.4673243761062622,28,2021.09.09,2021.09.14,35.04137734194961
2021-09-09,val,6,Dhuri,2021-09-15,1.1286919713020325,22,2021.09.09,2021.09.15,62.212899026595196
2021-09-09,val,6,Lehra,2021-09-15,2.72979336977005,16,2021.09.09,2021.09.15,32.99455157714027
2021-09-09,val,6,Malerkotla,2021-09-15,0.9191090656178338,28,2021.09.09,2021.09.15,55.83034815440436
2021-09-09,val,6,Moonak,2021-09-15,2.8877325852712,12,2021.09.09,2021.09.15,33.70822227578721
2021-09-09,val,6,Sangrur,2021-09-15,1.6409816103322166,28,2021.09.09,2021.09.15,50.10037945096659
2021-09-09,val,6,Sunam,2021-09-15,2.253541878291539,28,2021.09.09,2021.09.15,35.04137734194961
2021-09-09,val,7,Dhuri,2021-09-16,1.920804646882144,22,2021.09.09,2021.09.16,62.212899026595196
2021-09-09,val,7,Lehra,2021-09-16,3.1612927615642548,16,2021.09.09,2021.09.16,32.99455157714027
2021-09-09,val,7,Malerkotla,2021-09-16,1.4601052829197474,28,2021.09.09,2021.09.16,55.83034815440436
2021-09-09,val,7,Moonak,2021-09-16,3.2454198797543845,12,2021.09.09,2021.09.16,33.70822227578721
2021-09-09,val,7,Sangrur,2021-09-16,2.7086778368268694,28,2021.09.09,2021.09.16,50.10037945096659
2021-09-09,val,7,Sunam,2021-09-16,2.890071153640747,28,2021.09.09,2021.09.16,35.04137734194961
2021-09-10,val,1,Dhuri,2021-09-11,5.138775543733076,22,2021.09.10,2021.09.11,44.52535075742632
2021-09-10,val,1,Lehra,2021-09-11,6.6925691068172455,16,2021.09.10,2021.09.11,15.495670169655941
2021-09-10,val,1,Malerkotla,2021-09-11,4.014395075184958,28,2021.09.10,2021.09.11,41.47858041730304
2021-09-10,val,1,Moonak,2021-09-11,5.692604382832845,12,2021.09.10,2021.09.11,13.358099890867825
2021-09-10,val,1,Sangrur,2021-09-11,4.958688846656254,28,2021.09.10,2021.09.11,36.90547270297663
2021-09-10,val,1,Sunam,2021-09-11,5.359637388161251,28,2021.09.10,2021.09.11,20.496692347129823
2021-09-10,val,2,Dhuri,2021-09-12,7.447388063777577,22,2021.09.10,2021.09.12,44.52535075742632
2021-09-10,val,2,Lehra,2021-09-12,7.479149520397186,16,2021.09.10,2021.09.12,15.495670169655941
2021-09-10,val,2,Malerkotla,2021-09-12,6.027165651321411,28,2021.09.10,2021.09.12,41.47858041730304
2021-09-10,val,2,Moonak,2021-09-12,7.680066267649333,12,2021.09.10,2021.09.12,13.358099890867825
2021-09-10,val,2,Sangrur,2021-09-12,6.977654354912894,28,2021.09.10,2021.09.12,36.90547270297663
2021-09-10,val,2,Sunam,2021-09-12,6.570915579795837,28,2021.09.10,2021.09.12,20.496692347129823
2021-09-10,val,3,Dhuri,2021-09-13,2.941621032628146,22,2021.09.10,2021.09.13,44.52535075742632
2021-09-10,val,3,Lehra,2021-09-13,3.958971589803696,16,2021.09.10,2021.09.13,15.495670169655941
2021-09-10,val,3,Malerkotla,2021-09-13,2.4295312336512973,28,2021.09.10,2021.09.13,41.47858041730304
2021-09-10,val,3,Moonak,2021-09-13,3.549226681391398,12,2021.09.10,2021.09.13,13.358099890867825
2021-09-10,val,3,Sangrur,2021-09-13,3.165036584649767,28,2021.09.10,2021.09.13,36.90547270297663
2021-09-10,val,3,Sunam,2021-09-13,3.491267570427486,28,2021.09.10,2021.09.13,20.496692347129823
2021-09-10,val,4,Dhuri,2021-09-14,2.026764300736514,22,2021.09.10,2021.09.14,44.52535075742632
2021-09-10,val,4,Lehra,2021-09-14,2.89134132862091,16,2021.09.10,2021.09.14,15.495670169655941
2021-09-10,val,4,Malerkotla,2021-09-14,1.6974038864885057,28,2021.09.10,2021.09.14,41.47858041730304
2021-09-10,val,4,Moonak,2021-09-14,3.0339268843332925,12,2021.09.10,2021.09.14,13.358099890867825
2021-09-10,val,4,Sangrur,2021-09-14,2.1958285442420413,28,2021.09.10,2021.09.14,36.90547270297663
2021-09-10,val,4,Sunam,2021-09-14,2.3207737633160184,28,2021.09.10,2021.09.14,20.496692347129823
2021-09-10,val,5,Dhuri,2021-09-15,2.8739064931869507,22,2021.09.10,2021.09.15,44.52535075742632
2021-09-10,val,5,Lehra,2021-09-15,2.9540556967258453,16,2021.09.10,2021.09.15,15.495670169655941
2021-09-10,val,5,Malerkotla,2021-09-15,2.185421483857291,28,2021.09.10,2021.09.15,41.47858041730304
2021-09-10,val,5,Moonak,2021-09-15,2.836287796497345,12,2021.09.10,2021.09.15,13.358099890867825
2021-09-10,val,5,Sangrur,2021-09-15,2.841308644839696,28,2021.09.10,2021.09.15,36.90547270297663
2021-09-10,val,5,Sunam,2021-09-15,2.715106580938612,28,2021.09.10,2021.09.15,20.496692347129823
2021-09-10,val,6,Dhuri,2021-09-16,4.322432886470448,22,2021.09.10,2021.09.16,44.52535075742632
2021-09-10,val,6,Lehra,2021-09-16,4.573919698596001,16,2021.09.10,2021.09.16,15.495670169655941
2021-09-10,val,6,Malerkotla,2021-09-16,3.5123045699937,28,2021.09.10,2021.09.16,41.47858041730304
2021-09-10,val,6,Moonak,2021-09-16,3.842940866947174,12,2021.09.10,2021.09.16,13.358099890867825
2021-09-10,val,6,Sangrur,2021-09-16,4.357281182493482,28,2021.09.10,2021.09.16,36.90547270297663
2021-09-10,val,6,Sunam,2021-09-16,4.364358442170279,28,2021.09.10,2021.09.16,20.496692347129823
2021-09-10,val,7,Dhuri,2021-09-17,2.2364357601512563,22,2021.09.10,2021.09.17,44.52535075742632
2021-09-10,val,7,Lehra,2021-09-17,2.6592379212379456,16,2021.09.10,2021.09.17,15.495670169655941
2021-09-10,val,7,Malerkotla,2021-09-17,1.9283887956823624,28,2021.09.10,2021.09.17,41.47858041730304
2021-09-10,val,7,Moonak,2021-09-17,2.7032094995180764,12,2021.09.10,2021.09.17,13.358099890867825
2021-09-10,val,7,Sangrur,2021-09-17,2.258915590388434,28,2021.09.10,2021.09.17,36.90547270297663
2021-09-10,val,7,Sunam,2021-09-17,2.3961254358291626,28,2021.09.10,2021.09.17,20.496692347129823
2021-09-13,val,1,Dhuri,2021-09-14,5.44438065182079,22,2021.09.13,2021.09.14,8.78421173326451
2021-09-13,val,1,Lehra,2021-09-14,8.967202633619308,16,2021.09.13,2021.09.14,7.87596321167595
2021-09-13,val,1,Malerkotla,2021-09-14,4.047891616821289,28,2021.09.13,2021.09.14,7.928840053922752
2021-09-13,val,1,Moonak,2021-09-14,7.36430025100708,12,2021.09.13,2021.09.14,5.519101219340927
2021-09-13,val,1,Sangrur,2021-09-14,5.523830618177142,28,2021.09.13,2021.09.14,7.992890839753433
2021-09-13,val,1,Sunam,2021-09-14,6.68529828957149,28,2021.09.13,2021.09.14,6.887993207623779
2021-09-13,val,2,Dhuri,2021-09-15,3.802063367583535,22,2021.09.13,2021.09.15,8.78421173326451
2021-09-13,val,2,Lehra,2021-09-15,3.0234648138284683,16,2021.09.13,2021.09.15,7.87596321167595
2021-09-13,val,2,Malerkotla,2021-09-15,3.615690222808293,28,2021.09.13,2021.09.15,7.928840053922752
2021-09-13,val,2,Moonak,2021-09-15,1.99591260155042,12,2021.09.13,2021.09.15,5.519101219340927
2021-09-13,val,2,Sangrur,2021-09-15,2.9824435540608,28,2021.09.13,2021.09.15,7.992890839753433
2021-09-13,val,2,Sunam,2021-09-15,3.0090640016964505,28,2021.09.13,2021.09.15,6.887993207623779
2021-09-13,val,3,Dhuri,2021-09-16,2.4765595631165938,22,2021.09.13,2021.09.16,8.78421173326451
2021-09-13,val,3,Lehra,2021-09-16,4.3701967895030975,16,2021.09.13,2021.09.16,7.87596321167595
2021-09-13,val,3,Malerkotla,2021-09-16,2.2400420819010054,28,2021.09.13,2021.09.16,7.928840053922752
2021-09-13,val,3,Moonak,2021-09-16,3.434134622414907,12,2021.09.13,2021.09.16,5.519101219340927
2021-09-13,val,3,Sangrur,2021-09-16,2.4982934509004866,28,2021.09.13,2021.09.16,7.992890839753433
2021-09-13,val,3,Sunam,2021-09-16,3.1158860325813293,28,2021.09.13,2021.09.16,6.887993207623779
2021-09-13,val,4,Dhuri,2021-09-17,3.22140249339017,22,2021.09.13,2021.09.17,8.78421173326451
2021-09-13,val,4,Lehra,2021-09-17,5.763583391904831,16,2021.09.13,2021.09.17,7.87596321167595
2021-09-13,val,4,Malerkotla,2021-09-17,2.180699748652322,28,2021.09.13,2021.09.17,7.928840053922752
2021-09-13,val,4,Moonak,2021-09-17,4.464593052864075,12,2021.09.13,2021.09.17,5.519101219340927
2021-09-13,val,4,Sangrur,2021-09-17,3.616965276854379,28,2021.09.13,2021.09.17,7.992890839753433
2021-09-13,val,4,Sunam,2021-09-17,4.334290172372546,28,2021.09.13,2021.09.17,6.887993207623779
2021-09-13,val,5,Dhuri,2021-09-18,1.814446966756474,22,2021.09.13,2021.09.18,8.78421173326451
2021-09-13,val,5,Lehra,2021-09-18,2.6808766275644302,16,2021.09.13,2021.09.18,7.87596321167595
2021-09-13,val,5,Malerkotla,2021-09-18,1.0269766758595194,28,2021.09.13,2021.09.18,7.928840053922752
2021-09-13,val,5,Moonak,2021-09-18,2.1154966056346893,12,2021.09.13,2021.09.18,5.519101219340927
2021-09-13,val,5,Sangrur,2021-09-18,1.736987320440156,28,2021.09.13,2021.09.18,7.992890839753433
2021-09-13,val,5,Sunam,2021-09-18,2.165081420115062,28,2021.09.13,2021.09.18,6.887993207623779
2021-09-13,val,6,Dhuri,2021-09-19,2.6984424591064453,22,2021.09.13,2021.09.19,8.78421173326451
2021-09-13,val,6,Lehra,2021-09-19,3.238224178552628,16,2021.09.13,2021.09.19,7.87596321167595
2021-09-13,val,6,Malerkotla,2021-09-19,2.272168487310409,28,2021.09.13,2021.09.19,7.928840053922752
2021-09-13,val,6,Moonak,2021-09-19,2.466861665248871,12,2021.09.13,2021.09.19,5.519101219340927
2021-09-13,val,6,Sangrur,2021-09-19,2.5711303693907603,28,2021.09.13,2021.09.19,7.992890839753433
2021-09-13,val,6,Sunam,2021-09-19,2.870528510638646,28,2021.09.13,2021.09.19,6.887993207623779
2021-09-13,val,7,Dhuri,2021-09-20,3.7907837412574072,22,2021.09.13,2021.09.20,8.78421173326451
2021-09-13,val,7,Lehra,2021-09-20,3.979798913002014,16,2021.09.13,2021.09.20,7.87596321167595
2021-09-13,val,7,Malerkotla,2021-09-20,4.030941503388541,28,2021.09.13,2021.09.20,7.928840053922752
2021-09-13,val,7,Moonak,2021-09-20,3.770402232805888,12,2021.09.13,2021.09.20,5.519101219340927
2021-09-13,val,7,Sangrur,2021-09-20,3.7531542778015137,28,2021.09.13,2021.09.20,7.992890839753433
2021-09-13,val,7,Sunam,2021-09-20,3.676304612840925,28,2021.09.13,2021.09.20,6.887993207623779
2021-09-12,val,1,Dhuri,2021-09-13,0.9876810691573404,22,2021.09.12,2021.09.13,4.632316977415618
2021-09-12,val,1,Lehra,2021-09-13,1.7961482256650925,16,2021.09.12,2021.09.13,4.619987211511112
2021-09-12,val,1,Malerkotla,2021-09-13,0.8455453302179065,28,2021.09.12,2021.09.13,3.8044504251516797
2021-09-12,val,1,Moonak,2021-09-13,1.761727472146352,12,2021.09.12,2021.09.13,3.902092697660952
2021-09-12,val,1,Sangrur,2021-09-13,1.138243922165462,28,2021.09.12,2021.09.13,5.754871567087768
2021-09-12,val,1,Sunam,2021-09-13,1.252250965152468,28,2021.09.12,2021.09.13,4.635737935840585
2021-09-12,val,2,Dhuri,2021-09-14,2.404847193848003,22,2021.09.12,2021.09.14,4.632316977415618
2021-09-12,val,2,Lehra,2021-09-14,3.145618855953217,16,2021.09.12,2021.09.14,4.619987211511112
2021-09-12,val,2,Malerkotla,2021-09-14,2.007687057767596,28,2021.09.12,2021.09.14,3.8044504251516797
2021-09-12,val,2,Moonak,2021-09-14,3.06013164917628,12,2021.09.12,2021.09.14,3.902092697660952
2021-09-12,val,2,Sangrur,2021-09-14,2.6564301678112576,28,2021.09.12,2021.09.14,5.754871567087768
2021-09-12,val,2,Sunam,2021-09-14,2.674152195453644,28,2021.09.12,2021.09.14,4.635737935840585
2021-09-12,val,3,Dhuri,2021-09-15,3.020354466004805,22,2021.09.12,2021.09.15,4.632316977415618
2021-09-12,val,3,Lehra,2021-09-15,2.0914307683706284,16,2021.09.12,2021.09.15,4.619987211511112
2021-09-12,val,3,Malerkotla,2021-09-15,2.6041409926755086,28,2021.09.12,2021.09.15,3.8044504251516797
2021-09-12,val,3,Moonak,2021-09-15,1.5256493091583252,12,2021.09.12,2021.09.15,3.902092697660952
2021-09-12,val,3,Sangrur,2021-09-15,2.777423288140978,28,2021.09.12,2021.09.15,5.754871567087768
2021-09-12,val,3,Sunam,2021-09-15,2.1246004360062734,28,2021.09.12,2021.09.15,4.635737935840585
2021-09-12,val,4,Dhuri,2021-09-16,6.932997335087169,22,2021.09.12,2021.09.16,4.632316977415618
2021-09-12,val,4,Lehra,2021-09-16,6.343938559293747,16,2021.09.12,2021.09.16,4.619987211511112
2021-09-12,val,4,Malerkotla,2021-09-16,6.170152596064976,28,2021.09.12,2021.09.16,3.8044504251516797
2021-09-12,val,4,Moonak,2021-09-16,5.082107841968536,12,2021.09.12,2021.09.16,3.902092697660952
2021-09-12,val,4,Sangrur,2021-09-16,6.363577008247376,28,2021.09.12,2021.09.16,5.754871567087768
2021-09-12,val,4,Sunam,2021-09-16,5.296649490083967,28,2021.09.12,2021.09.16,4.635737935840585
2021-09-12,val,5,Dhuri,2021-09-17,2.0223968137394297,22,2021.09.12,2021.09.17,4.632316977415618
2021-09-12,val,5,Lehra,2021-09-17,2.4021532014012337,16,2021.09.12,2021.09.17,4.619987211511112
2021-09-12,val,5,Malerkotla,2021-09-17,1.966256307704108,28,2021.09.12,2021.09.17,3.8044504251516797
2021-09-12,val,5,Moonak,2021-09-17,2.163530776898066,12,2021.09.12,2021.09.17,3.902092697660952
2021-09-12,val,5,Sangrur,2021-09-17,1.8343323128564015,28,2021.09.12,2021.09.17,5.754871567087768
2021-09-12,val,5,Sunam,2021-09-17,1.7627154333250863,28,2021.09.12,2021.09.17,4.635737935840585
2021-09-12,val,6,Dhuri,2021-09-18,1.117104086008939,22,2021.09.12,2021.09.18,4.632316977415618
2021-09-12,val,6,Lehra,2021-09-18,1.35591771453619,16,2021.09.12,2021.09.18,4.619987211511112
2021-09-12,val,6,Malerkotla,2021-09-18,0.8481587490865162,28,2021.09.12,2021.09.18,3.8044504251516797
2021-09-12,val,6,Moonak,2021-09-18,1.1988856842120488,12,2021.09.12,2021.09.18,3.902092697660952
2021-09-12,val,6,Sangrur,2021-09-18,1.317351187978472,28,2021.09.12,2021.09.18,5.754871567087768
2021-09-12,val,6,Sunam,2021-09-18,1.2475493188415254,28,2021.09.12,2021.09.18,4.635737935840585
2021-09-12,val,7,Dhuri,2021-09-19,1.1728648462078788,22,2021.09.12,2021.09.19,4.632316977415618
2021-09-12,val,7,Lehra,2021-09-19,1.1799210608005524,16,2021.09.12,2021.09.19,4.619987211511112
2021-09-12,val,7,Malerkotla,2021-09-19,0.8545631957905633,28,2021.09.12,2021.09.19,3.8044504251516797
2021-09-12,val,7,Moonak,2021-09-19,0.6801192586620649,12,2021.09.12,2021.09.19,3.902092697660952
2021-09-12,val,7,Sangrur,2021-09-19,1.540943252188819,28,2021.09.12,2021.09.19,5.754871567087768
2021-09-12,val,7,Sunam,2021-09-19,1.2831608057022097,28,2021.09.12,2021.09.19,4.635737935840585
2021-09-14,val,1,Dhuri,2021-09-15,8.037499709562821,22,2021.09.14,2021.09.15,19.33290697778383
2021-09-14,val,1,Lehra,2021-09-15,11.773797869682312,16,2021.09.14,2021.09.15,21.392956735136494
2021-09-14,val,1,Malerkotla,2021-09-15,7.161905237606594,28,2021.09.14,2021.09.15,18.765025753705274
2021-09-14,val,1,Moonak,2021-09-15,10.334999084472656,12,2021.09.14,2021.09.15,18.79360187116604
2021-09-14,val,1,Sangrur,2021-09-15,9.629870925630842,28,2021.09.14,2021.09.15,17.281815320454974
2021-09-14,val,1,Sunam,2021-09-15,10.875147376741682,28,2021.09.14,2021.09.15,18.62195274371803
2021-09-14,val,2,Dhuri,2021-09-16,3.0421493595296685,22,2021.09.14,2021.09.16,19.33290697778383
