issue,offset,block,phase,amp,active,jjas,anom_mm,expected_mm,pct
2013-01-31,17,Moonak,8,2.0347464,True,0,23.36408025454088,6.7404,346.62750362798766
2013-01-31,17,Sangrur,8,2.0347464,True,0,26.529401711722883,7.5814,349.92747661016284
2013-01-31,17,Sunam,8,2.0347464,True,0,27.190956324353152,7.6593,355.00576194108015
2013-02-01,17,Dhuri,8,2.1974783,True,0,22.101291532296457,8.1046,272.70058401767466
2013-02-01,17,Lehra,8,2.1974783,True,0,24.33168430963962,6.9179,351.72067115222274
2013-02-01,17,Malerkotla,8,2.1974783,True,0,26.648175995981248,10.2665,259.5643695123094
2013-02-01,17,Moonak,8,2.1974783,True,0,22.221882020682614,6.7752,327.98857628826624
2013-02-01,17,Sangrur,8,2.1974783,True,0,25.954116081095165,7.6606000000000005,338.8000428307856
2013-02-01,17,Sunam,8,2.1974783,True,0,26.449562623156947,7.721,342.5665409034704
2013-02-02,17,Dhuri,8,2.0476265,True,0,22.111270257516843,8.082600000000001,273.56630610839136
2013-02-02,17,Lehra,8,2.0476265,True,0,24.429525713247237,6.7986,359.33171113534013
2013-02-02,17,Malerkotla,8,2.0476265,True,0,26.568392922988096,10.3352,257.06704198262344
2013-02-02,17,Moonak,8,2.0476265,True,0,22.297637505169924,6.684,333.59720983198565
2013-02-02,17,Sangrur,8,2.0476265,True,0,26.016549790173393,7.591,342.7288867102278
2013-02-02,17,Sunam,8,2.0476265,True,0,26.530251184570474,7.625799999999999,347.90121934184583
2013-02-03,17,Dhuri,1,1.9518071,True,0,22.174770257516844,8.019100000000002,276.5244261515237
2013-02-03,17,Lehra,1,1.9518071,True,0,24.56232571324724,6.665799999999999,368.48278846120866
2013-02-03,17,Malerkotla,1,1.9518071,True,0,26.599344101984325,10.304100000000002,258.1433031704304
2013-02-03,17,Moonak,1,1.9518071,True,0,22.406637505169925,6.575,340.7853612953601
2013-02-03,17,Sangrur,1,1.9518071,True,0,26.115149790173394,7.492400000000001,348.5551998047807
2013-02-03,17,Sunam,1,1.9518071,True,0,26.653251184570472,7.5028,355.2440580126149
2013-02-04,17,Dhuri,1,1.6743618,True,0,22.220042695275048,7.9643999999999995,278.99204830589935
2013-02-04,17,Lehra,1,1.6743618,True,0,24.624624326439555,6.5843,373.9900114885342
2013-02-04,17,Malerkotla,1,1.6743618,True,0,26.64249439167473,10.255400000000002,259.7899096249266
2013-02-04,17,Moonak,1,1.6743618,True,0,22.452165806911843,6.5252,344.0839484906492
2013-02-04,17,Sangrur,1,1.6743618,True,0,26.187375369190285,7.4129000000000005,353.26761954417685
2013-02-04,17,Sunam,1,1.6743618,True,0,26.729764936363516,7.4133000000000004,360.5649971856463
2013-02-05,17,Dhuri,1,1.3806044,True,0,18.5678116515183,7.8336,237.0278243913182
2013-02-05,17,Lehra,1,1.3806044,True,0,22.23351527346814,6.3287,351.3125171594188
2013-02-05,17,Malerkotla,1,1.3806044,True,0,21.34950389070206,10.100499999999998,211.37076274146884
2013-02-05,17,Moonak,1,1.3806044,True,0,20.386789648627598,6.2925,323.9855327553055
2013-02-05,17,Sangrur,1,1.3806044,True,0,22.574423540061254,7.2178,312.760446951443
2013-02-05,17,Sunam,1,1.3806044,True,0,23.7927229927553,7.1531,332.62114317925517
2013-02-06,17,Dhuri,1,0.93821031,False,0,14.655803122861467,7.629500000000001,192.09388718607332
2013-02-06,17,Lehra,1,0.93821031,False,0,15.466654246385975,5.9805,258.61807953157717
2013-02-06,17,Malerkotla,1,0.93821031,False,0,17.538226651860207,9.8751,177.6004967226682
2013-02-06,17,Moonak,1,0.93821031,False,0,14.453400468909685,6.041900000000001,239.21945859596622
2013-02-06,17,Sangrur,1,0.93821031,False,0,17.82741471743671,6.9736,255.6414867132716
2013-02-06,17,Sunam,1,0.93821031,False,0,17.416890433074705,6.8176000000000005,255.46952641801664
2013-02-07,17,Dhuri,1,1.2195418,True,0,-7.186026166067249,7.195500000000001,-99.86833668358345
2013-02-07,17,Lehra,1,1.2195418,True,0,-5.433077576366584,5.456099999999999,-99.57804249127737
2013-02-07,17,Malerkotla,1,1.2195418,True,0,-9.335265588144107,9.351,-99.83173551645926
2013-02-07,17,Moonak,1,1.2195418,True,0,-5.577844825011362,5.5927,-99.73438276702421
2013-02-07,17,Sangrur,1,1.2195418,True,0,-6.491675392021475,6.5002,-99.868856220139
2013-02-07,17,Sunam,1,1.2195418,True,0,-6.241931230222422,6.2576,-99.74960416489424
2013-02-08,17,Dhuri,1,1.4989029,True,0,-6.7334000000000005,6.7334000000000005,-100.0
2013-02-08,17,Lehra,1,1.4989029,True,0,-5.0024,5.0024,-100.0
2013-02-08,17,Malerkotla,1,1.4989029,True,0,-8.7819,8.7819,-100.0
2013-02-08,17,Moonak,1,1.4989029,True,0,-5.2188,5.2188,-100.0
2013-02-08,17,Sangrur,1,1.4989029,True,0,-6.08,6.08,-100.0
2013-02-08,17,Sunam,1,1.4989029,True,0,-5.802700000000001,5.802700000000001,-100.0
2013-02-09,17,Dhuri,1,1.7524195,True,0,-6.230700000000001,6.230700000000001,-100.0
2013-02-09,17,Lehra,1,1.7524195,True,0,-4.4723,4.4723,-100.0
2013-02-09,17,Malerkotla,1,1.7524195,True,0,-8.190999999999999,8.190999999999999,-100.0
2013-02-09,17,Moonak,1,1.7524195,True,0,-4.7727,4.7727,-100.0
2013-02-09,17,Sangrur,1,1.7524195,True,0,-5.6006,5.6006,-99.99999999999999
2013-02-09,17,Sunam,1,1.7524195,True,0,-5.267,5.267,-100.0
2013-02-10,17,Dhuri,1,1.8392659,True,0,-5.8134,5.8134,-99.99999999999999
2013-02-10,17,Lehra,1,1.8392659,True,0,-4.1352,4.1352,-100.0
2013-02-10,17,Malerkotla,1,1.8392659,True,0,-7.6554,7.6554,-99.99999999999999
2013-02-10,17,Moonak,1,1.8392659,True,0,-4.468400000000001,4.468400000000001,-100.0
2013-02-10,17,Sangrur,1,1.8392659,True,0,-5.255599999999999,5.255599999999999,-100.0
2013-02-10,17,Sunam,1,1.8392659,True,0,-4.8917,4.8917,-100.0
2013-02-11,17,Dhuri,1,1.6377548,True,0,-5.473241871166725,5.474499999999999,-99.97701837915291
2013-02-11,17,Lehra,1,1.6377548,True,0,-3.8322,3.8322,-100.0
2013-02-11,17,Malerkotla,1,1.6377548,True,0,-7.2219999999999995,7.2219999999999995,-100.0
2013-02-11,17,Moonak,1,1.6377548,True,0,-4.1601,4.1601,-100.0
2013-02-11,17,Sangrur,1,1.6377548,True,0,-4.962504529009839,4.9655,-99.93967433309514
2013-02-11,17,Sunam,1,1.6377548,True,0,-4.5543000000000005,4.5543000000000005,-100.0
2013-02-12,17,Dhuri,2,1.4239686,True,0,-5.350783742333452,5.3533,-99.95299613945515
2013-02-12,17,Lehra,2,1.4239686,True,0,-3.8847,3.8847,-100.0
2013-02-12,17,Malerkotla,2,1.4239686,True,0,-7.0023,7.0023,-100.0
2013-02-12,17,Moonak,2,1.4239686,True,0,-4.2421,4.2421,-100.0
2013-02-12,17,Sangrur,2,1.4239686,True,0,-4.979909058019678,4.9859,-99.8798423157239
2013-02-12,17,Sunam,2,1.4239686,True,0,-4.564500000000001,4.564500000000001,-100.0
2013-02-13,17,Dhuri,2,1.7010528,True,0,-5.445625613500178,5.4494,-99.93073757661722
2013-02-13,17,Lehra,2,1.7010528,True,0,-4.1525,4.1525,-100.0
2013-02-13,17,Malerkotla,2,1.7010528,True,0,-6.976499999999999,6.976499999999999,-100.0
2013-02-13,17,Moonak,2,1.7010528,True,0,-4.4657,4.4657,-100.0
2013-02-13,17,Sangrur,2,1.7010528,True,0,-5.184813587029517,5.1937999999999995,-99.82697807057485
2013-02-13,17,Sunam,2,1.7010528,True,0,-4.762600000000001,4.762600000000001,-100.0
2013-02-14,17,Dhuri,2,1.9662879,True,0,-5.626767484666905,5.6318,-99.91064108574353
2013-02-14,17,Lehra,2,1.9662879,True,0,-4.544700000000001,4.544700000000001,-100.0
2013-02-14,17,Malerkotla,2,1.9662879,True,0,-7.0548,7.0548,-100.0
2013-02-14,17,Moonak,2,1.9662879,True,0,-4.814900000000001,4.814900000000001,-100.0
2013-02-14,17,Sangrur,2,1.9662879,True,0,-5.491416127560133,5.5034,-99.78224602173444
2013-02-14,17,Sunam,2,1.9662879,True,0,-5.0539000000000005,5.0539000000000005,-100.0
2013-02-15,17,Dhuri,3,1.7810807,True,0,-5.77504585483276,5.7822,-99.87627295549721
2013-02-15,17,Lehra,3,1.7810807,True,0,-4.888600000000001,4.888600000000001,-100.0
2013-02-15,17,Malerkotla,3,1.7810807,True,0,-7.097199999999999,7.097199999999999,-100.0
2013-02-15,17,Moonak,3,1.7810807,True,0,-5.099400000000001,5.099400000000001,-100.0
2013-02-15,17,Sangrur,3,1.7810807,True,0,-5.729004171378983,5.7461,-99.70247944482315
2013-02-15,17,Sunam,3,1.7810807,True,0,-5.2686,5.2686,-100.0
2013-02-16,17,Dhuri,3,1.6897365,True,0,-5.94324585483276,5.9504,-99.87977034876243
2013-02-16,17,Lehra,3,1.6897365,True,0,-5.3087,5.3087,-100.0
2013-02-16,17,Malerkotla,3,1.6897365,True,0,-7.1152,7.1152,-100.0
2013-02-16,17,Moonak,3,1.6897365,True,0,-5.463100000000001,5.463100000000001,-100.0
2013-02-16,17,Sangrur,3,1.6897365,True,0,-6.018404171378983,6.035500000000001,-99.71674544576229
2013-02-16,17,Sunam,3,1.6897365,True,0,-5.567,5.567,-100.0
2013-02-17,17,Dhuri,4,1.6485018,True,0,-6.021145854832761,6.028300000000001,-99.88132400233499
2013-02-17,17,Lehra,4,1.6485018,True,0,-5.5344,5.5344,-100.0
2013-02-17,17,Malerkotla,4,1.6485018,True,0,-7.0805,7.0805,-100.0
2013-02-17,17,Moonak,4,1.6485018,True,0,-5.659000000000001,5.659000000000001,-100.0
2013-02-17,17,Sangrur,4,1.6485018,True,0,-6.166504171378982,6.183599999999999,-99.72352951968081
2013-02-17,17,Sunam,4,1.6485018,True,0,-5.709099999999999,5.709099999999999,-100.0
2013-02-18,17,Dhuri,4,1.8519014,True,0,1.484321337858943,5.9823,24.81188402218115
2013-02-18,17,Lehra,4,1.8519014,True,0,0.7070631900222777,5.6482,12.51838090050419
2013-02-18,17,Malerkotla,4,1.8519014,True,0,-0.19374265806447966,6.9355,-2.793492294203441
2013-02-18,17,Moonak,4,1.8519014,True,0,-1.9394739337419415,5.7629,-33.65447836578704
2013-02-18,17,Sangrur,4,1.8519014,True,0,-1.0792188533944893,6.2283,-17.32766330129392
2013-02-18,17,Sunam,4,1.8519014,True,0,-0.5983539085684901,5.7501,-10.405973958165774
2013-02-19,17,Dhuri,4,1.7339654,True,0,11.859503754924388,5.7812,205.13913642365577
2013-02-19,17,Lehra,4,1.7339654,True,0,15.131835840665504,5.588900000000001,270.7480155426918
2013-02-19,17,Malerkotla,4,1.7339654,True,0,12.939973572641893,6.6434,194.77938363852687
2013-02-19,17,Moonak,4,1.7339654,True,0,18.715271815946167,5.6716,329.98222399228024
2013-02-19,17,Sangrur,4,1.7339654,True,0,13.215786164674121,6.0851999999999995,217.1791586911543
2013-02-19,17,Sunam,4,1.7339654,True,0,13.462021987386878,5.6213,239.4823615068913
2013-02-20,17,Dhuri,4,1.7053837,True,0,12.193814026537128,5.4457,223.91637487443535
2013-02-20,17,Lehra,4,1.7053837,True,0,15.314935840665505,5.405799999999999,283.30563174119476
2013-02-20,17,Malerkotla,4,1.7053837,True,0,13.356507174211817,6.2269000000000005,214.49689531246392
2013-02-20,17,Moonak,4,1.7053837,True,0,18.957071815946165,5.429799999999999,349.1302039844224
2013-02-20,17,Sangrur,4,1.7053837,True,0,13.492690693683965,5.8053,232.42021417814695
2013-02-20,17,Sunam,4,1.7053837,True,0,13.711821987386877,5.3715,255.26988713370338
2013-02-21,17,Dhuri,4,1.7017244,True,0,12.379455897703853,5.2588,235.40457704616745
2013-02-21,17,Lehra,4,1.7017244,True,0,15.441935840665504,5.2787999999999995,292.52738957084006
2013-02-21,17,Malerkotla,4,1.7017244,True,0,13.58580717421182,5.997599999999999,226.52072786134153
2013-02-21,17,Moonak,4,1.7017244,True,0,19.148171815946164,5.2387,365.5138071648723
2013-02-21,17,Sangrur,4,1.7017244,True,0,13.659793234214579,5.6352,242.40121440613603
2013-02-21,17,Sunam,4,1.7017244,True,0,13.869121987386876,5.214200000000001,265.9875337997559
2013-02-22,17,Dhuri,4,1.5556475,True,0,12.353734267869712,5.2824,233.8659372230371
2013-02-22,17,Lehra,4,1.5556475,True,0,15.467535840665505,5.253199999999999,294.44026194825074
2013-02-22,17,Malerkotla,4,1.5556475,True,0,13.523507174211817,6.059900000000001,223.1638669649964
2013-02-22,17,Moonak,4,1.5556475,True,0,19.246671815946165,5.140199999999999,374.43429858655634
2013-02-22,17,Sangrur,4,1.5556475,True,0,13.655781278033427,5.6341,242.3773322808155
2013-02-22,17,Sunam,4,1.5556475,True,0,13.892021987386876,5.191300000000001,267.60198769839684
2013-02-23,17,Dhuri,5,1.1048868,True,0,12.324834267869711,5.311299999999999,232.04929617738998
2013-02-23,17,Lehra,5,1.1048868,True,0,15.488535840665506,5.2322,296.0233905558944
2013-02-23,17,Malerkotla,5,1.1048868,True,0,13.450807174211818,6.1326,219.3328632914558
2013-02-23,17,Moonak,5,1.1048868,True,0,19.339871815946168,5.046999999999999,383.19539956303095
2013-02-23,17,Sangrur,5,1.1048868,True,0,13.675381278033427,5.6145,243.57255816249761
2013-02-23,17,Sunam,5,1.1048868,True,0,13.929521987386877,5.1537999999999995,270.2767276065598
2013-02-24,17,Dhuri,5,0.92069316,False,0,12.36523426786971,5.2709,234.59436278187235
2013-02-24,17,Lehra,5,0.92069316,False,0,15.527935840665505,5.1928,299.0281898140792
2013-02-24,17,Malerkotla,5,0.92069316,False,0,13.457807174211817,6.1256,219.69777938833445
2013-02-24,17,Moonak,5,0.92069316,False,0,19.425871815946167,4.960999999999999,391.5716955441679
2013-02-24,17,Sangrur,5,0.92069316,False,0,13.728181278033427,5.5617,246.83426430827672
2013-02-24,17,Sunam,5,0.92069316,False,0,13.984321987386878,5.099,274.25616762868947
2013-02-25,17,Dhuri,6,1.3500272,True,0,4.998108946344732,5.1773,96.53890920643447
2013-02-25,17,Lehra,6,1.3500272,True,0,9.352872650643228,5.0126,186.58725313496444
2013-02-25,17,Malerkotla,6,1.3500272,True,0,6.795349832276296,6.0463000000000005,112.38856544128302
2013-02-25,17,Moonak,6,1.3500272,True,0,15.810345749688107,4.7531,332.63229786219745
2013-02-25,17,Sangrur,6,1.3500272,True,0,8.742000489058773,5.4129000000000005,161.50308502020678
2013-02-25,17,Sunam,6,1.3500272,True,0,8.996075895955368,4.935499999999999,182.27283752315608
2013-02-26,17,Dhuri,6,1.7522418,True,0,-5.067731599553986,5.0678,-99.99865029310521
2013-02-26,17,Lehra,6,1.7522418,True,0,-4.7667,4.7667,-100.0
2013-02-26,17,Malerkotla,6,1.7522418,True,0,-5.948364631901121,5.948600000000001,-99.99604330264467
2013-02-26,17,Moonak,6,1.7522418,True,0,-4.502195725878952,4.5022,-99.99990506594446
2013-02-26,17,Sangrur,6,1.7522418,True,0,-5.245521359564967,5.2456,-99.99850083050495
2013-02-26,17,Sunam,6,1.7522418,True,0,-4.7272890474048745,4.7273000000000005,-99.99976831182438
2013-02-27,17,Dhuri,6,1.8865381,True,0,-4.8757,4.8757,-100.0
2013-02-27,17,Lehra,6,1.8865381,True,0,-4.403385633357508,4.438400000000001,-99.21110385178234
2013-02-27,17,Malerkotla,6,1.8865381,True,0,-5.769598233471044,5.769799999999999,-99.99650305852967
2013-02-27,17,Moonak,6,1.8865381,True,0,-4.165685859199015,4.181399999999999,-99.62418948675122
2013-02-27,17,Sangrur,6,1.8865381,True,0,-4.983921359564968,4.984,-99.99842214215424
2013-02-27,17,Sunam,6,1.8865381,True,0,-4.442262821311093,4.443300000000001,-99.9766574687978
2013-02-28,17,Dhuri,6,1.8492222,True,0,-0.811418388807263,4.555300000000001,-17.812622413611898
2013-02-28,17,Lehra,6,1.8492222,True,0,-1.2933972703014622,4.003100000000001,-32.3098915915531
2013-02-28,17,Malerkotla,6,1.8492222,True,0,-1.0205543496716727,5.469200000000001,-18.660029797258694
2013-02-28,17,Moonak,6,1.8492222,True,0,-1.8000072028880212,3.7542999999999997,-47.94521489726504
2013-02-28,17,Sangrur,6,1.8492222,True,0,-2.4510544976166764,4.6136,-53.12672311463231
2013-02-28,17,Sunam,6,1.8492222,True,0,-1.6602564471686194,4.0698,-40.794546345486744
2013-03-01,17,Dhuri,6,1.9560323,True,0,4.53065404702669,4.1416,109.39381029135333
2013-03-01,17,Lehra,6,1.9560323,True,0,2.0296003848542212,3.5322999999999998,57.45832417558592
2013-03-01,17,Malerkotla,6,1.9560323,True,0,6.90065438478758,5.0209,137.43859437127963
2013-03-01,17,Moonak,6,1.9560323,True,0,1.1529837709187447,3.3067,34.86810932103743
2013-03-01,17,Sangrur,6,1.9560323,True,0,2.2505079029380566,4.163099999999999,54.0584637154538
2013-03-01,17,Sunam,6,1.9560323,True,0,2.6730993279478685,3.6418999999999997,73.39848232922016
2013-03-02,17,Dhuri,6,1.9158998,True,0,4.920554047026691,3.7517,131.15531751010718
2013-03-02,17,Lehra,6,1.9158998,True,0,2.483700384854221,3.0782,80.68677749510172
2013-03-02,17,Malerkotla,6,1.9158998,True,0,7.33255438478758,4.589,159.78545183673086
2013-03-02,17,Moonak,6,1.9158998,True,0,1.5866837709187447,2.873,55.22741980225356
2013-03-02,17,Sangrur,6,1.9158998,True,0,2.637507902938056,3.7760999999999996,69.84740613167173
2013-03-02,17,Sunam,6,1.9158998,True,0,3.051499327947868,3.2635,93.50388625548852
2013-03-03,17,Dhuri,6,1.8740648,True,0,5.181854047026691,3.4903999999999997,148.46017783138586
2013-03-03,17,Lehra,6,1.8740648,True,0,2.8350003848542213,2.7268999999999997,103.96422255507065
2013-03-03,17,Malerkotla,6,1.8740648,True,0,7.628554384787579,4.293000000000001,177.69751653360302
2013-03-03,17,Moonak,6,1.8740648,True,0,1.940183770918745,2.5195,77.00669858776523
2013-03-03,17,Sangrur,6,1.8740648,True,0,2.917907902938056,3.4957,83.47134773973899
2013-03-03,17,Sunam,6,1.8740648,True,0,3.332599327947868,2.9824,111.74219849610607
2013-03-04,17,Dhuri,6,1.6782104,True,0,5.3349731526720525,3.3756,158.04518167650352
2013-03-04,17,Lehra,6,1.6782104,True,0,3.0730332218516665,2.5694999999999997,119.59654492514757
2013-03-04,17,Malerkotla,6,1.6782104,True,0,7.80999678052396,4.1745,187.088196922361
2013-03-04,17,Moonak,6,1.6782104,True,0,2.157845188989826,2.3473,91.92881987772445
2013-03-04,17,Sangrur,6,1.6782104,True,0,3.076195935008133,3.3908,90.72183363831935
2013-03-04,17,Sunam,6,1.6782104,True,0,3.528342130245407,2.871,122.89592930147708
2013-03-05,17,Dhuri,7,1.6360943,True,0,6.606193941639055,3.4409,191.99029154113907
2013-03-05,17,Lehra,7,1.6360943,True,0,3.7967931250764235,2.6388000000000003,143.8833229148258
2013-03-05,17,Malerkotla,7,1.6360943,True,0,9.200756503843799,4.2485,216.5648229691373
2013-03-05,17,Moonak,7,1.6360943,True,0,2.40306667470613,2.3815,100.90559205148563
2013-03-05,17,Sangrur,7,1.6360943,True,0,4.22470732204973,3.4608999999999996,122.06961547718024
2013-03-05,17,Sunam,7,1.6360943,True,0,4.3337180334760514,2.9496,146.9256181677533
2013-03-06,17,Dhuri,7,1.7450644,True,0,7.232519901759345,3.6307,199.20455839808702
2013-03-06,17,Lehra,7,1.7450644,True,0,6.016946845039839,2.8441,211.55890598220313
2013-03-06,17,Malerkotla,7,1.7450644,True,0,9.755985094720764,4.4613000000000005,218.68031951943968
2013-03-06,17,Moonak,7,1.7450644,True,0,5.601384236061664,2.5473999999999997,219.88632472566792
2013-03-06,17,Sangrur,7,1.7450644,True,0,5.469059250284116,3.678,148.69655384132997
2013-03-06,17,Sunam,7,1.7450644,True,0,6.0763467467965375,3.1725000000000003,191.53181234977262
2013-03-07,17,Dhuri,7,1.6323736,True,0,5.695503503317741,3.9562999999999997,143.96035445536845
2013-03-07,17,Lehra,7,1.6323736,True,0,4.563877707641755,3.1500000000000004,144.88500659180173
2013-03-07,17,Malerkotla,7,1.6323736,True,0,7.207933681312697,4.8062,149.9715717471744
2013-03-07,17,Moonak,7,1.6323736,True,0,4.606708691421544,2.8292,162.82725475122098
2013-03-07,17,Sangrur,7,1.6323736,True,0,5.62636487391698,4.0306,139.59124879464548
2013-03-07,17,Sunam,7,1.6323736,True,0,5.607042973979006,3.4999000000000002,160.20580513668975
2013-03-08,17,Dhuri,7,1.2569249,True,0,0.47263106748378725,4.2508,11.11863807950944
2013-03-08,17,Lehra,7,1.2569249,True,0,1.4304800524860726,3.4312000000000005,41.6903722454556
2013-03-08,17,Malerkotla,7,1.2569249,True,0,-0.579875053146556,5.1211,-11.323251901867877
2013-03-08,17,Moonak,7,1.2569249,True,0,1.8379177176147783,3.0926,59.4295323551309
2013-03-08,17,Sangrur,7,1.2569249,True,0,1.045202473362247,4.3607,23.968685609242712
2013-03-08,17,Sunam,7,1.2569249,True,0,1.3975871988625173,3.8039000000000005,36.74090272779298
2013-03-09,17,Dhuri,6,1.337617,True,0,0.28763106748378764,4.4357999999999995,6.484311003286615
2013-03-09,17,Lehra,6,1.337617,True,0,1.2157800524860733,3.6458999999999997,33.346500246470654
2013-03-09,17,Malerkotla,6,1.337617,True,0,-0.7398750531465561,5.2811,-14.009866375311129
2013-03-09,17,Moonak,6,1.337617,True,0,1.6256177176147784,3.3049,49.18810607324816
2013-03-09,17,Sangrur,6,1.337617,True,0,0.8317024733622471,4.574199999999999,18.18246848328117
2013-03-09,17,Sunam,6,1.337617,True,0,1.1901871988625174,4.0113,29.670859792648702
2013-03-10,17,Dhuri,6,1.317228,True,0,0.13103106748378668,4.5924000000000005,2.853215475215283
2013-03-10,17,Lehra,6,1.317228,True,0,1.0662800524860732,3.7954,28.0940099195361
2013-03-10,17,Malerkotla,6,1.317228,True,0,-0.8687750531465559,5.41,-16.058688597903068
2013-03-10,17,Moonak,6,1.317228,True,0,1.4768683812721055,3.4541,42.75696654040432
2013-03-10,17,Sangrur,6,1.317228,True,0,0.6526024733622462,4.7533,13.729461076772898
2013-03-10,17,Sunam,6,1.317228,True,0,1.0365871988625184,4.164899999999999,24.888645558417217
2013-03-11,17,Dhuri,6,1.1156342,True,0,-0.03708803816157502,4.7222,-0.7853974452919195
2013-03-11,17,Lehra,6,1.1156342,True,0,0.8279472154886278,3.9531,20.944251738853755
2013-03-11,17,Malerkotla,6,1.1156342,True,0,-1.0009174488829364,5.4792000000000005,-18.267583750966132
2013-03-11,17,Moonak,6,1.1156342,True,0,1.2782933256297766,3.6081,35.42843395775551
2013-03-11,17,Sangrur,6,1.1156342,True,0,0.4527144412921702,4.8998,9.239447350752483
2013-03-11,17,Sunam,6,1.1156342,True,0,0.7947443965649796,4.3224,18.386646228136676
2013-03-12,17,Dhuri,6,1.1202197,True,0,-1.4082088271285778,4.7568,-29.604120987398623
2013-03-12,17,Lehra,6,1.1202197,True,0,-0.007012687736129841,3.995,-0.17553661417095973
2013-03-12,17,Malerkotla,6,1.1202197,True,0,-2.474978938731729,5.488300000000001,-45.0955475963728
2013-03-12,17,Moonak,6,1.1202197,True,0,0.95739763306331,3.6496,26.232946982225723
