system:index,block,date,rainfall_mm,.geo
20100210_00000000000000000005,Sunam,2010-02-10,0.16122948287555516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100211_00000000000000000000,Dhuri,2010-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100211_00000000000000000001,Lehra,2010-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100211_00000000000000000002,Malerkotla,2010-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100211_00000000000000000003,Moonak,2010-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100211_00000000000000000004,Sangrur,2010-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100211_00000000000000000005,Sunam,2010-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100212_00000000000000000000,Dhuri,2010-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100212_00000000000000000001,Lehra,2010-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100212_00000000000000000002,Malerkotla,2010-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100212_00000000000000000003,Moonak,2010-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100212_00000000000000000004,Sangrur,2010-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100212_00000000000000000005,Sunam,2010-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100213_00000000000000000000,Dhuri,2010-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100213_00000000000000000001,Lehra,2010-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100213_00000000000000000002,Malerkotla,2010-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100213_00000000000000000003,Moonak,2010-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100213_00000000000000000004,Sangrur,2010-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100213_00000000000000000005,Sunam,2010-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100214_00000000000000000000,Dhuri,2010-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100214_00000000000000000001,Lehra,2010-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100214_00000000000000000002,Malerkotla,2010-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100214_00000000000000000003,Moonak,2010-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100214_00000000000000000004,Sangrur,2010-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100214_00000000000000000005,Sunam,2010-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100215_00000000000000000000,Dhuri,2010-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100215_00000000000000000001,Lehra,2010-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100215_00000000000000000002,Malerkotla,2010-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100215_00000000000000000003,Moonak,2010-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100215_00000000000000000004,Sangrur,2010-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100215_00000000000000000005,Sunam,2010-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100216_00000000000000000000,Dhuri,2010-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100216_00000000000000000001,Lehra,2010-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100216_00000000000000000002,Malerkotla,2010-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100216_00000000000000000003,Moonak,2010-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100216_00000000000000000004,Sangrur,2010-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100216_00000000000000000005,Sunam,2010-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100217_00000000000000000000,Dhuri,2010-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100217_00000000000000000001,Lehra,2010-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100217_00000000000000000002,Malerkotla,2010-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100217_00000000000000000003,Moonak,2010-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100217_00000000000000000004,Sangrur,2010-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100217_00000000000000000005,Sunam,2010-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100218_00000000000000000000,Dhuri,2010-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100218_00000000000000000001,Lehra,2010-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100218_00000000000000000002,Malerkotla,2010-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100218_00000000000000000003,Moonak,2010-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100218_00000000000000000004,Sangrur,2010-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100218_00000000000000000005,Sunam,2010-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100219_00000000000000000000,Dhuri,2010-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100219_00000000000000000001,Lehra,2010-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100219_00000000000000000002,Malerkotla,2010-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100219_00000000000000000003,Moonak,2010-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100219_00000000000000000004,Sangrur,2010-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100219_00000000000000000005,Sunam,2010-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100220_00000000000000000000,Dhuri,2010-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100220_00000000000000000001,Lehra,2010-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100220_00000000000000000002,Malerkotla,2010-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100220_00000000000000000003,Moonak,2010-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100220_00000000000000000004,Sangrur,2010-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100220_00000000000000000005,Sunam,2010-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100221_00000000000000000000,Dhuri,2010-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100221_00000000000000000001,Lehra,2010-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100221_00000000000000000002,Malerkotla,2010-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100221_00000000000000000003,Moonak,2010-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100221_00000000000000000004,Sangrur,2010-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100221_00000000000000000005,Sunam,2010-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100222_00000000000000000000,Dhuri,2010-02-22,7.792218091696971,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100222_00000000000000000001,Lehra,2010-02-22,8.859275814797204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100222_00000000000000000002,Malerkotla,2010-02-22,5.8082218761245406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100222_00000000000000000003,Moonak,2010-02-22,5.554993518261964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100222_00000000000000000004,Sangrur,2010-02-22,7.560467943841868,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100222_00000000000000000005,Sunam,2010-02-22,9.860367639013793,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100223_00000000000000000000,Dhuri,2010-02-23,7.566112988745578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100223_00000000000000000001,Lehra,2010-02-23,4.597042313833695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100223_00000000000000000002,Malerkotla,2010-02-23,10.479189944054397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100223_00000000000000000003,Moonak,2010-02-23,7.245473345868881,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100223_00000000000000000004,Sangrur,2010-02-23,6.276139147805505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100223_00000000000000000005,Sunam,2010-02-23,3.9730535755281644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100224_00000000000000000000,Dhuri,2010-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100224_00000000000000000001,Lehra,2010-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100224_00000000000000000002,Malerkotla,2010-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100224_00000000000000000003,Moonak,2010-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100224_00000000000000000004,Sangrur,2010-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100224_00000000000000000005,Sunam,2010-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100225_00000000000000000000,Dhuri,2010-02-25,0.18424408557494934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100225_00000000000000000001,Lehra,2010-02-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100225_00000000000000000002,Malerkotla,2010-02-25,0.2654855425525014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100225_00000000000000000003,Moonak,2010-02-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100225_00000000000000000004,Sangrur,2010-02-25,0.0015980786357631808,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100225_00000000000000000005,Sunam,2010-02-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100226_00000000000000000000,Dhuri,2010-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100226_00000000000000000001,Lehra,2010-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100226_00000000000000000002,Malerkotla,2010-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100226_00000000000000000003,Moonak,2010-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100226_00000000000000000004,Sangrur,2010-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100226_00000000000000000005,Sunam,2010-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100227_00000000000000000000,Dhuri,2010-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100227_00000000000000000001,Lehra,2010-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100227_00000000000000000002,Malerkotla,2010-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100227_00000000000000000003,Moonak,2010-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100227_00000000000000000004,Sangrur,2010-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100227_00000000000000000005,Sunam,2010-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100228_00000000000000000000,Dhuri,2010-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100228_00000000000000000001,Lehra,2010-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100228_00000000000000000002,Malerkotla,2010-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100228_00000000000000000003,Moonak,2010-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100228_00000000000000000004,Sangrur,2010-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100228_00000000000000000005,Sunam,2010-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100301_00000000000000000000,Dhuri,2010-03-01,0.004845085761488944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100301_00000000000000000001,Lehra,2010-03-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100301_00000000000000000002,Malerkotla,2010-03-01,6.217702682728746E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100301_00000000000000000003,Moonak,2010-03-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100301_00000000000000000004,Sangrur,2010-03-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100301_00000000000000000005,Sunam,2010-03-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100302_00000000000000000000,Dhuri,2010-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100302_00000000000000000001,Lehra,2010-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100302_00000000000000000002,Malerkotla,2010-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100302_00000000000000000003,Moonak,2010-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100302_00000000000000000004,Sangrur,2010-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100302_00000000000000000005,Sunam,2010-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100303_00000000000000000000,Dhuri,2010-03-03,6.627018693753823E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100303_00000000000000000001,Lehra,2010-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100303_00000000000000000002,Malerkotla,2010-03-03,1.897647650150161E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100303_00000000000000000003,Moonak,2010-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100303_00000000000000000004,Sangrur,2010-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100303_00000000000000000005,Sunam,2010-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100304_00000000000000000000,Dhuri,2010-03-04,0.033310448023396284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100304_00000000000000000001,Lehra,2010-03-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100304_00000000000000000002,Malerkotla,2010-03-04,0.011583248083479703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100304_00000000000000000003,Moonak,2010-03-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100304_00000000000000000004,Sangrur,2010-03-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100304_00000000000000000005,Sunam,2010-03-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100305_00000000000000000000,Dhuri,2010-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100305_00000000000000000001,Lehra,2010-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100305_00000000000000000002,Malerkotla,2010-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100305_00000000000000000003,Moonak,2010-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100305_00000000000000000004,Sangrur,2010-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100305_00000000000000000005,Sunam,2010-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100306_00000000000000000000,Dhuri,2010-03-06,2.953146800307658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100306_00000000000000000001,Lehra,2010-03-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100306_00000000000000000002,Malerkotla,2010-03-06,4.346244848838875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100306_00000000000000000003,Moonak,2010-03-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100306_00000000000000000004,Sangrur,2010-03-06,0.7615255651387581,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100306_00000000000000000005,Sunam,2010-03-06,0.008999289535713556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100307_00000000000000000000,Dhuri,2010-03-07,0.006665934766350726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100307_00000000000000000001,Lehra,2010-03-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100307_00000000000000000002,Malerkotla,2010-03-07,0.032805821429272845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100307_00000000000000000003,Moonak,2010-03-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100307_00000000000000000004,Sangrur,2010-03-07,0.0040982717628978505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100307_00000000000000000005,Sunam,2010-03-07,7.9633510698684E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100308_00000000000000000000,Dhuri,2010-03-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100308_00000000000000000001,Lehra,2010-03-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100308_00000000000000000002,Malerkotla,2010-03-08,0.0219976085318021,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100308_00000000000000000003,Moonak,2010-03-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100308_00000000000000000004,Sangrur,2010-03-08,0.005673675084606788,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100308_00000000000000000005,Sunam,2010-03-08,6.97447380682787E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100309_00000000000000000000,Dhuri,2010-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100309_00000000000000000001,Lehra,2010-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100309_00000000000000000002,Malerkotla,2010-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100309_00000000000000000003,Moonak,2010-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100309_00000000000000000004,Sangrur,2010-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100309_00000000000000000005,Sunam,2010-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100310_00000000000000000000,Dhuri,2010-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100310_00000000000000000001,Lehra,2010-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100310_00000000000000000002,Malerkotla,2010-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100310_00000000000000000003,Moonak,2010-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100310_00000000000000000004,Sangrur,2010-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100310_00000000000000000005,Sunam,2010-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100311_00000000000000000000,Dhuri,2010-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100311_00000000000000000001,Lehra,2010-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100311_00000000000000000002,Malerkotla,2010-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100311_00000000000000000003,Moonak,2010-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100311_00000000000000000004,Sangrur,2010-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100311_00000000000000000005,Sunam,2010-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100312_00000000000000000000,Dhuri,2010-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100312_00000000000000000001,Lehra,2010-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100312_00000000000000000002,Malerkotla,2010-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100312_00000000000000000003,Moonak,2010-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100312_00000000000000000004,Sangrur,2010-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100312_00000000000000000005,Sunam,2010-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100313_00000000000000000000,Dhuri,2010-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100313_00000000000000000001,Lehra,2010-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100313_00000000000000000002,Malerkotla,2010-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100313_00000000000000000003,Moonak,2010-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100313_00000000000000000004,Sangrur,2010-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100313_00000000000000000005,Sunam,2010-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100314_00000000000000000000,Dhuri,2010-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100314_00000000000000000001,Lehra,2010-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100314_00000000000000000002,Malerkotla,2010-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100314_00000000000000000003,Moonak,2010-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100314_00000000000000000004,Sangrur,2010-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100314_00000000000000000005,Sunam,2010-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100315_00000000000000000000,Dhuri,2010-03-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100315_00000000000000000001,Lehra,2010-03-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
